place,humidity_1,humidity_2,humidity_3,humidity_4,humidity_5,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,fenophase,sugar_percent,acid_percent,fenols_percent,alkans_percent,latitude,longitude,evi,previous_stage_success,temperature_forecast_1,temperature_forecast_2,temperature_forecast_3,temperature_forecast_4,temperature_forecast_5,rain_1,rain_2,rain_3,rain_4, rain_5,density,output
9,80,80,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9156269634628345,0.74,25,23,24,29,27,0,1,1,1,0,6267,28.376868702360596
9,80,75,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.934791276172837,0.91,25,23,28,29,27,0,1,1,1,0,6267,36.16213834324325
9,80,80,84.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9502083163194072,0.91,25,23,28,29,27,0,1,1,1,0,6267,32.27480794691292
1,80,80,83.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.9117698031674671,0.55,25,23,28,29,27,0,1,1,1,0,6000,6.216612294323639
9,80,80,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.871505951109206,0.91,25,23,28,29,27,0,1,1,1,0,6267,29.601600736976017
1,80,80,80.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8830115624861498,0.88,25,23,28,29,27,0,1,1,1,0,6000,41.140311434013796
8,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.813682854498537,0.72,25,23,28,29,27,0,1,1,1,0,6233,21.830515608497336
4,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8006215916969831,0.79,25,23,28,29,27,0,1,1,1,0,6100,24.40919486881046
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.818886228678191,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.52569806967962
8,80,80,78.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.7987673410224059,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.16882201370117
8,80,80,79.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.806883592468515,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.312790997224171
6,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.7764721366000394,0.6,25,23,28,29,27,0,1,1,1,0,6167,23.294164098001183
8,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8594635047948885,0.72,25,23,28,33,27,0,1,1,1,0,6233,19.914398281832785
8,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8332438599713441,0.72,25,23,28,33,27,0,1,1,1,0,6233,19.30686992616529
5,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8445492036790015,0.88,25,23,28,29,27,0,1,1,1,0,6133,36.01893349023795
8,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8013426649947132,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.214504035382896
8,80,80,80.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8163365639836517,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.4804712014838
9,80,75,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.917456670744917,0.91,25,23,28,29,27,0,1,1,1,0,6267,35.4915539940007
1,80,80,76.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5130078259482668,0.88,25,23,28,29,27,0,1,1,1,0,6000,38.00057969987161
10,80,80,79.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8359728170512187,0.84,25,23,28,29,27,0,1,1,1,0,6300,49.17487159124816
1,80,80,76.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.838508913092228,0.88,25,23,28,29,27,0,1,1,1,0,6000,39.06689254179698
7,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8321334774505694,0.8,25,23,28,29,27,0,1,1,1,0,6200,34.04182407752326
1,80,80,79.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8717142691726403,0.88,25,23,28,29,27,0,1,1,1,0,6000,40.61396026827074
1,80,80,78.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8633676993362526,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.188144362554734
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8164279014903769,0.72,25,23,28,29,27,0,1,1,1,0,6233,21.90416321071743
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8425514593217366,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.945480431427656
1,80,80,84.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6913857873650809,0.55,25,23,28,29,27,0,1,1,1,0,6000,25.141301358730214
1,80,80,79.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8707471798914893,0.55,25,23,28,29,27,0,1,1,1,0,6000,5.936912590169245
9,80,80,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9262092494532165,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.459654826582767
9,80,80,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9439550955908921,0.91,25,23,28,29,27,0,1,1,1,0,6267,32.06241083925107
4,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8001039556787307,0.79,25,23,28,29,27,0,1,1,1,0,6100,24.393413282888133
6,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.8232987269720792,0.6,25,23,28,29,27,0,1,1,1,0,6167,24.698961809162373
10,80,80,81.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8647790542712256,0.84,25,23,28,29,27,0,1,1,1,0,6300,50.86935613360151
8,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8527265135268002,0.72,25,23,28,33,27,0,1,1,1,0,6233,19.75829726464537
1,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8769427131547054,0.55,25,23,28,29,27,0,1,1,1,0,6000,5.979154862418445
9,80,75,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.790690447366512,0.91,25,23,28,29,27,0,1,1,1,0,6267,26.13852718566986
1,80,80,82.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.90187817134901,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.91021571279394
9,80,80,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8911684114396858,0.91,25,23,28,29,27,0,1,1,1,0,6267,30.269456532416893
6,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.7850412825280338,0.6,25,23,28,29,27,0,1,1,1,0,6167,23.551238475841014
10,80,80,80.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.850152066074204,0.84,25,23,28,29,27,0,1,1,1,0,6300,50.00894506318847
1,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.9029705138673425,0.55,25,23,28,29,27,0,1,1,1,0,6000,6.156617140004608
1,80,80,77.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8430894056202931,0.88,25,23,28,29,27,0,1,1,1,0,6000,39.28030185276366
9,80,80,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.879266233600095,0.74,25,23,24,29,27,0,1,1,1,0,6267,27.24998657851537
10,80,80,80.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8487313994407448,0.84,25,23,28,29,27,0,1,1,1,0,6300,49.92537643769087
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9172970535728915,0.88,25,23,28,29,27,0,1,1,1,0,6000,42.73770363237335
1,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8627034968100209,0.55,25,23,28,29,27,0,1,1,1,0,6000,5.88206929643196
10,80,80,76.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8474492506685619,0.89,25,23,28,29,27,0,1,1,1,0,6300,45.87825361127048
2,80,80,81.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9358319587562471,0.72,25,23,28,29,27,0,1,1,1,0,6033,43.46255144421303
8,80,80,79.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.80681687154133,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.311607477451485
1,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.900339505100965,0.55,25,23,28,29,27,0,1,1,1,0,6000,6.138678443870216
9,80,75,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9217531323751861,0.91,25,23,28,29,27,0,1,1,1,0,6267,35.65776140716391
6,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.762830749446269,0.6,25,23,28,29,27,0,1,1,1,0,6167,22.88492248338807
10,80,80,83.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.9260822611361795,0.89,25,23,28,29,27,0,1,1,1,0,6300,50.13519901962976
7,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.79275377900752,0.8,25,23,28,29,27,0,1,1,1,0,6200,32.430836413943965
8,80,80,77.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.7851089947569192,0.78,23,23,28,29,27,0,1,1,1,0,6233,13.926545361541761
1,80,80,81.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5491569904727099,0.88,25,23,28,29,27,0,1,1,1,0,6000,40.6782955905711
2,80,80,81.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9334026614663413,0.72,25,23,28,29,27,0,1,1,1,0,6033,43.349728348733215
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.558050286576094,0.88,25,23,28,29,27,0,1,1,1,0,6000,41.33705826489585
9,80,80,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9202796222570635,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.258248907832318
9,80,75,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8989842536950168,0.91,25,23,28,29,27,0,1,1,1,0,6267,34.77695372127729
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9117054489355657,0.88,25,23,28,29,27,0,1,1,1,0,6000,42.4771856890434
9,80,75,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7570484699415589,0.91,25,23,28,29,27,0,1,1,1,0,6267,25.026395700547447
3,80,80,81.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8611058133031694,0.55,25,23,28,29,27,0,1,1,1,0,6067,29.37890421857872
8,80,80,78.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8001000260860521,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.192461660062968
8,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8600376937165926,0.72,25,23,28,29,27,0,1,1,1,0,6233,23.07418202654273
9,80,80,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8859312676461697,0.91,25,23,28,29,27,0,1,1,1,0,6267,30.091571528441317
2,80,80,81.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.9291549429510017,0.72,25,23,28,29,27,0,1,1,1,0,6033,43.15245288408799
1,80,80,82.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.9047367449235644,0.55,25,23,28,29,27,0,1,1,1,0,6000,6.168659624478847
10,80,80,81.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.9018037021316951,0.89,25,23,28,29,27,0,1,1,1,0,6300,48.82083372112345
5,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8257863939099044,0.88,25,23,28,29,27,0,1,1,1,0,6133,35.21872387045603
9,80,80,80.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9054974283275298,0.91,25,23,28,29,27,0,1,1,1,0,6267,30.75615640672927
1,80,80,76.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.630780801573079,0.55,25,23,28,29,27,0,1,1,1,0,6000,22.937483693566506
5,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.7721731738891555,0.88,25,23,28,29,27,0,1,1,1,0,6133,32.93218923432981
9,80,80,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9146587165617975,0.74,25,23,24,29,27,0,1,1,1,0,6267,28.34686105046896
1,80,80,84.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9209444577179811,0.88,25,23,28,29,27,0,1,1,1,0,6000,42.907639507315025
9,80,75,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9501433644322019,0.91,25,23,28,29,27,0,1,1,1,0,6267,36.75602957184538
6,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.8230019320264292,0.6,25,23,28,29,27,0,1,1,1,0,6167,24.690057960792878
8,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.831229163832567,0.72,25,23,28,29,27,0,1,1,1,0,6233,22.301270249166432
6,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,95,88,95,95,44.5471755282655,38.0863974715767,0.8389958265933463,0.6,25,23,28,29,27,0,1,1,1,0,6167,25.169874797800386
4,80,80,77.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.7931319919606159,0.79,25,23,28,29,27,0,1,1,1,0,6100,24.180853413433415
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8214383387337119,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.570968314566906
7,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.823597543517426,0.8,25,23,28,29,27,0,1,1,1,0,6200,33.6926267802583
1,80,80,81.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.546491715026237,0.88,25,23,28,29,27,0,1,1,1,0,6000,40.48086777972125
1,80,80,77.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5206956777019563,0.88,25,23,28,29,27,0,1,1,1,0,6000,38.57005020014491
8,80,80,82.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8453410542623492,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.994963268511691
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.83952646232349,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.89182194808847
8,80,80,77.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.7940958967819279,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.085958257772516
8,80,80,80.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8157900953766086,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.470777745039577
9,80,80,84.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9521338866292397,0.91,25,23,28,29,27,0,1,1,1,0,6267,32.34021193346068
9,80,80,79.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8712134604742,0.74,25,23,24,29,27,0,1,1,1,0,6267,27.000417163456635
2,80,80,78.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.8924406337440042,0.72,25,23,28,29,27,0,1,1,1,0,6033,41.447341685739296
8,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8078510444765344,0.72,25,23,28,33,27,0,1,1,1,0,6233,18.718499811041653
7,80,80,76.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7619618805845215,0.8,25,23,28,29,27,0,1,1,1,0,6200,31.171167842094032
8,80,80,79.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8098427570783295,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.365281722010238
3,80,80,79.0,80,80,25,25,25,25,25,смыкание грозди,88,59,95,95,44.54237775,38.0857397471577,0.8413775258457106,0.55,25,23,28,29,27,0,1,1,1,0,6067,28.705821470030127
1,80,80,81.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8958408407880811,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.79701576477652
1,80,80,76.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8371240672521835,0.88,25,23,28,29,27,0,1,1,1,0,6000,39.00237131515855
9,80,75,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9052463237805947,0.91,25,23,28,29,27,0,1,1,1,0,6267,35.01920014625128
10,80,80,80.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8470647382784344,0.84,25,23,28,29,27,0,1,1,1,0,6300,49.827337545790265
4,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8204692074469265,0.79,25,23,28,29,27,0,1,1,1,0,6100,25.014305105089225
4,80,80,81.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8295299913751559,0.79,25,23,28,29,27,0,1,1,1,0,6100,25.290548517535242
1,80,80,80.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8766355927039237,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.436917363198567
9,80,80,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8807685395415755,0.91,25,23,28,29,27,0,1,1,1,0,6267,29.916214130283272
1,80,80,78.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.6431694748123268,0.55,25,23,28,29,27,0,1,1,1,0,6000,23.387980902266428
8,80,80,84.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8568057508888374,0.72,25,23,28,33,27,0,1,1,1,0,6233,19.852816179131597
5,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8438870552734349,0.88,25,23,28,29,27,0,1,1,1,0,6133,35.990693715365296
9,80,80,78.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.8581436623654962,0.74,25,23,24,29,27,0,1,1,1,0,6267,26.595361436947222
7,80,80,78.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.7817713310536908,0.8,25,23,28,29,27,0,1,1,1,0,6200,31.981554452196413
1,80,80,81.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8959211555954043,0.55,25,23,28,29,27,0,1,1,1,0,6000,6.108553333605029
9,80,75,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9720536617299135,0.91,25,23,28,29,27,0,1,1,1,0,6267,37.60362327775298
9,80,80,83.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.917451626429893,0.74,25,23,24,29,27,0,1,1,1,0,6267,28.43341817448018
8,80,80,79.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8098860036682355,0.72,25,23,28,29,27,0,1,1,1,0,6233,21.728648878903883
5,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.8149630544408495,0.88,25,23,28,29,27,0,1,1,1,0,6133,34.75712241161867
10,80,80,81.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.9008026322596415,0.89,25,23,28,29,27,0,1,1,1,0,6300,48.76663892723291
2,80,80,79.0,80,80,25,25,25,25,25,цветение,88,84,25,55,44.54237775,38.0857397471577,0.904928486346801,0.72,25,23,28,29,27,0,1,1,1,0,6033,42.02731112480199
8,80,80,80.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8193875488558134,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.534590667065382
9,80,80,84.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9532067949061425,0.91,25,23,28,29,27,0,1,1,1,0,6267,32.3766543724364
8,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.852152696802773,0.72,25,23,28,29,27,0,1,1,1,0,6233,15.115790630647812
1,80,80,82.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.9008426101520539,0.66,25,23,28,29,27,0,1,1,1,0,6000,16.89079894035101
10,80,80,82.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8670129384766472,0.84,25,23,28,29,27,0,1,1,1,0,6300,51.0007610868616
9,80,75,77.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.7449814879633352,0.91,25,23,28,29,27,0,1,1,1,0,6267,24.627487205399554
4,80,80,78.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.803154227912049,0.79,25,23,28,29,27,0,1,1,1,0,6100,24.48640938756247
10,80,80,77.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8233360786452096,0.84,25,23,28,29,27,0,1,1,1,0,6300,48.43153403795351
1,80,80,77.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.847283474781274,0.88,25,23,28,29,27,0,1,1,1,0,6000,39.4757073477639
1,80,80,83.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.9177123512846053,0.88,25,23,28,29,27,0,1,1,1,0,6000,42.757052730305475
7,80,80,83.0,80,80,25,25,25,25,25,ягода с горошину,93,94,8,95,44.5471755282655,38.0872397471577,0.8320140319893854,0.8,25,23,28,29,27,0,1,1,1,0,6200,34.03693767229301
1,80,80,77.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.5198897459563178,0.88,25,23,28,29,27,0,1,1,1,0,6000,38.510351552319825
8,80,80,81.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.8317458839646259,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.75380725436139
8,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8348453982096318,0.72,25,23,28,29,27,0,1,1,1,0,6233,22.398291171477926
9,80,75,81.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9569963456741817,0.91,25,23,28,29,27,0,1,1,1,0,6267,37.02113522917535
5,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,88,85,95,88,44.54237775,38.0859397471577,0.828018338457762,0.88,25,23,28,29,27,0,1,1,1,0,6133,35.313913424685644
10,80,80,83.0,80,80,25,25,25,25,25,размягчение,88,69,75,93,44.5471755282655,38.0952397471577,0.8824499772445283,0.84,25,23,28,29,27,0,1,1,1,0,6300,51.90882219085461
1,80,80,77.0,80,80,25,25,25,25,25,цветение,95,95,95,95,44.54237775,38.0857397471577,0.8522179770501793,0.88,25,23,28,29,27,0,1,1,1,0,6000,39.705610294383355
8,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.826784509882533,0.72,25,23,28,29,27,0,1,1,1,0,6233,22.18202343587284
9,80,80,82.0,80,80,25,25,25,25,25,размягчение,59,68,79,95,44.5471755282655,38.0893974715767,0.9308261893272083,0.91,25,23,28,29,27,0,1,1,1,0,6267,31.61647396316191
1,80,80,77.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8523922118186924,0.66,25,23,28,29,27,0,1,1,1,0,6000,15.982353971600482
8,80,80,78.0,80,80,25,25,25,25,25,цветение,95,88,88,95,44.5471755282655,38.0882397471577,0.7986116070763158,0.78,23,23,28,29,27,0,1,1,1,0,6233,14.166059549025514
1,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,95,95,95,95,44.54237775,38.0857397471577,0.8748893880544402,0.55,25,23,28,29,27,0,1,1,1,0,6000,5.965154918553001
4,80,80,80.0,80,80,25,25,25,25,25,смыкание грозди,78,99,95,95,44.54237775,38.0857397471577,0.8173285709547786,0.79,25,23,28,29,27,0,1,1,1,0,6100,24.91855399252374
8,80,80,81.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8351755500878227,0.72,25,23,28,29,27,0,1,1,1,0,6233,22.407148904795246
8,80,80,82.0,80,80,25,25,25,25,25,ягода с горошину,95,88,88,95,44.5471755282655,38.0882397471577,0.8392025842650438,0.72,25,23,28,29,27,0,1,1,1,0,6233,14.886076882750176
1,80,80,77.0,80,80,25,25,25,25,25,размягчение,95,95,95,95,44.54237775,38.0857397471577,0.8507714666714011,0.66,25,23,28,29,27,0,1,1,1,0,6000,15.951965000088771
